titulo,texto
"Calendário JPB volta à comunidade do Riachinho, em João Pessoa-6801927.wav",hora história mundo comunidad janeiro você aniversário mundo resposta ninguém projeto bonito olhada linda maravilhosa apelo citação empresa ninguém cobrança janeiro junho ângela cara lisa promessa promessa última prefeito pena casa casa pared batent alto água casa casa prefeito senhor véspera eleição projeto senhor bonito mundo linda telefon secretaria ninguém ninguém amor matag situação condiçõ limpezinha rápida mato dona carinho dedinho condiçõ bexiga
'Calendário JPB' recebe carimbo de 'Resolvido' para rua com cratera no Alto do Mateus-6095860.wav,feliz cratera gigant transtorno enorm diferent carimbo varinha confusão mágica absurdo equip anzol mulher influenc trabalho ardo trabalhoso canta canto tampa bueiro pescaria frent casa mulher equip agradeço espectador idad história fácil trabalho seinfra embaixo manilha canto galeria água chuva rumo galeria água chuva trabalho placa calçamento calçamento manilha estampa serviço período chuva chovia capa chuva seinfra situação carro ideia população buraco
Repórter Karine Tenório é premiada pelo trabalho com o Calendário JPB-5273737.wav,orgulhoso equip semana moça prêmio trabalho social imagen comunidad jornalismo população causa trabalho sério troféu faculdad facen famen capit detalh edição troféu anual homenagem hora privilégio nome equip
"Calendário JPB mostra obra em andamento na Praia do Jacaré, em Cabedelo-7503821.wav",estacionamento lama equip semana lama força notícia hora grana atraent praia turístico cartão postal consideração pessoa estacionamento frent turista artesanato culinária movimento vizinha queijo lama secretário infraestrutura cabelo verdad obra cronograma calçada empresa intertravado obra prazo entrega obra intertravado luminária banco calçadão posto ornamentai obra conjunto gosto agosto data carimbo andamento secretário data população agosto ativa agosto retorno agosto marca agosto carinho pessoa região
"Calendário JPB mostra rua calçada na rua dos Milagres, em João Pessoa-6610820.wav",notícia positiva carimbo calçamento calçadinha certo milagr obra pronto carro casa sossego difícil garagem linda lama luxo casamento abordagem agradeço estamo chuva casamento imagem engenheiro serviço calçamento drenagem certo água chuva orçamento participativo repent obra animaram obra semana obra pronto pronta repórter comunidad repórter repórter comunidad câmera mundo casa carimbo março dono casa
Equipe do Calendário JPB volta ao Geisel-6272314.wav,hora praia volta caso serviço feia situação rua asfalto novinho sinal pedido comunidad pavimento obra ligeira impressão reportagem esquina ônibu asfalto pedra calçamento casamento buraco impressão asfalto materi serviço obra buraco calçamento vaga acident carro surpresa mano restant poeirão transtorno causa buraco passagen vida carro casa lembro senhor carinha carro sacoleja pula-pula música situação inédita frent incompleto pagamento completo trecho pequeno contato representant responsável serviço
Calendário JPB volta ao Distrito Mecânico-5053769.wav,felicidad visita obra capit andamento baita vala trabalho briga conversa comunidad secretário resultado secretário última visita solução viável mundo comunidad resultado positivo ano pessoa palavra serviço obra andamento maneira buraco presentão vivo obra graça senhor foto reunião imagem tudinho casa distrito reunião proveitosa pouquinho angústia conversa abraço abraço reunião auditório tura prometido missão verdad segunda-feira statu alegria insistência condição agradecimento direção empresa trabalho segura firm carimbo andamento
Calendário JPB volta ao Costa e Silva-5432290.wav,comunidad taipa capit esgoto porta casa obra visita notícia quem água esgoto mudança prest obra cheiro porta casa visita comunidad taipa luta informação sabor fase início pertinho obra obra dia senhora data fiqu rapidinho volto materi obra areia tubulação obra olha caixa esgoto pedaço esgoto obra esgoto hora obra carimbo andamento engenheiro município presença disponibilidad telefon informaçõ obra trabalho
Calendário JPB tem carimbo de resolvido no bairro da Catingueira-6296525.wav,acident ess assustador mundo medo equip reportagem bora olha posta dedo poeira sinal ameaça proprietário materi construção post conjunto post alta tensão post situação post risco verdad bota começo ameaça perigo coluna cheia rede energia difícil vacilo acident ele serviço 2972 desconto 2050 retirada post rede condiçõ serviço post reclamação peix ruim peix post receio vinton acident sentindo prejudicado dia pessoa medo hora pior resposta energia resposta
Calendário JPB - Mães dos Bancários comemoram a chegada da creche que esperavam desde 2014-5830441.wav,crech ninguém mãe bancário crech janeiro mãe carimbo adora alegria criança sentimento comunidad inteira crech pronta melhor definição mundo refeiçõ café manhã lanch almoço osso saída esquerda sala aula braba crech obra filha fico neto trabalho feliz sala linda cadeirinha sala ótima mulher obra pouquinho funcionário porta criança segura segura pessoa
Calendário JPB volta à lavandeira na zona rural de Santa Rita-6613833.wav,hora zona rural reforma lavanderia pública ajeitada probleminha básico água banho imagina roupa roupa lavanderia semana lavanderia saidinha comunidad rural água ele abastecimento água abastecimento água lendário reforma útil comunidad lavanderia pintura percebi torneira lavatório novinha serviço completo água chão olha lavatório cano ralo cano ralo água sabão verdad pessoa roupa bucho molha filha secretário compreensível comunidad comissão caixa insuficient pessoa água consumo doméstico água imprópria consumo caixa interligação abastecimento pessoa perfuração poço instalação caixa autorização proprietário mato art mania macaxeira perfuração poço custo 18000 base instalação caixa caixa custo processo licitação
O Calendário JPB dessa segunda vai até uma creche com diversos problemas-5415956.wav,assunto pouquinho pessoa emprego motivo causa caixa situação equip crech hora água caixa ano endereço situação simpl crech água água torneira criança situação pai difícil órgão simpl preocupação água expedient volto casa fico patrão compreensivo patroa compreensiva emprego filho diretora baixo-assinado resposta caixa criança caixa plástico condiçõ caixa antiga caixa filho crech medo criança ventura caixa tragédia acaso acident filho situação caixa filho
O calendário JPB voltou ao bairro Jeremias-5785008.wav,comunidad obra revitalização obra hora reportagem seguint difícil revitalização espaço revitalização verd sombra varal roupa pessoa client pior engenheiro sesuma resposta restant etapa segunda-feira etapa direito recuperação canal cobertura concreto maciça quadra areia playground intervençõ fundo casa ess sonho prazo senhor revitalização completa processo andamento processo licitatório nome empresa consequentement pessoa licitação empresa vencedora limpeza terreno promessa verdadeira revitalização prazo visita engenheiro abril data obra início obra processo licitação burocrática prazo secretaria novidad novidad pessoa região processo licitatório comissão permanent licitação licitação semana entrega proposta
"Calendário JPB volta à Comunidade do 'S', em João Pessoa-6804487.wav",antigão medicação luta comunidad capit infraestrutura condiçõ vida comunidad luta antiga proposta comunidad comunidad casa público comunidad habitaçõ projeto proposta promessa casa casa casa jeito funcionamento prefeitura vida promessa bonita promessa dinheiro situação casa secretaria segunda-secretária secretária nome ordem serviço hora serviço data sala ordem serviço tinta negócio seguint julho julho comunidad situação diferent andamento deixo demora perdemo esperança resposta positiva julho volta
